#sp   rion       Nb        pii      Viw
603 3.925819 1.075302 0.01745750 -222.823
604 3.927750 1.074824 0.01744908 -222.669
605 4.109243 1.015714 0.01640721 -207.624
606 4.110088 1.015871 0.01640488 -207.422
607 4.111713 1.015794 0.01643655 -207.437
608 4.111206 1.015361 0.01642017 -206.993
609 4.110613 1.015724 0.01642178 -207.408
610 4.111558 1.015530 0.01644129 -207.087
611 3.775185 1.099038 0.01388282 -199.247
612 3.774025 1.100843 0.01388032 -199.731
613 3.775551 1.099185 0.01389171 -199.207
614 3.615016 1.174766 0.01270351 -188.916
615 3.616411 1.175325 0.01271719 -189.141
616 3.615984 1.172456 0.01268820 -189.364
617 3.613789 1.174219 0.01269456 -189.023
618 3.615902 1.172255 0.01271782 -189.308
619 3.550343 1.379164 0.01445126 -194.959
620 3.550492 1.379680 0.01444074 -194.605
621 3.640539 1.013309 0.01109671 -185.718
622 3.551051 1.378554 0.01443277 -194.878
623 3.642377 1.013336 0.01110939 -185.999
624 3.641160 1.012164 0.01111085 -186.044
625 3.641025 1.012961 0.01109736 -185.970
626 3.858031 1.018364 0.01392034 -209.377
627 3.641173 1.013998 0.01109914 -185.934
628 3.857482 1.018421 0.01392355 -209.202
629 3.858660 1.018288 0.01392981 -209.118
630 3.621364 0.994894 0.01129656 -177.557
631 3.619205 0.994851 0.01129427 -177.713
632 3.620557 0.994773 0.01130450 -177.410
633 3.875259 1.021836 0.01345841 -200.945
634 3.874632 1.022178 0.01346094 -200.634
635 3.756139 1.029318 0.01367984 -186.579
636 3.757900 1.028897 0.01369439 -187.223
637 3.556405 1.044317 0.01220772 -187.552
638 3.555626 1.044228 0.01220718 -187.729
639 3.772632 1.014273 0.01270777 -203.125
640 3.774243 1.013629 0.01274052 -203.448
641 3.544846 1.086075 0.01092230 -171.874
642 3.542248 1.086842 0.01089533 -171.489
643 3.543782 1.086505 0.01093808 -171.663
644 3.542395 1.086846 0.01091299 -171.502
645 3.543415 1.086166 0.01091759 -171.753
646 3.545112 1.086021 0.01092319 -171.516
647 3.543051 1.085851 0.01091265 -171.714
648 3.651783 1.087505 0.01237240 -180.453
649 3.544565 1.085446 0.01092517 -171.687
650 3.543916 1.086043 0.01091763 -171.612
651 3.470940 1.087490 0.01104108 -173.991
652 3.471407 1.086782 0.01106630 -173.865
653 3.466519 1.149799 0.01042817 -159.391
654 3.471202 1.088085 0.01105868 -173.696
655 3.470557 1.087166 0.01106384 -173.649
656 3.608532 1.162305 0.01213403 -174.771
657 3.752245 1.054505 0.01423333 -191.973
658 3.613002 1.163085 0.01217959 -175.026
659 3.610590 1.162333 0.01213361 -174.856
660 3.608407 1.162655 0.01211767 -174.790
661 3.737330 1.056006 0.01466021 -195.706
662 3.736802 1.056402 0.01465819 -196.014
663 3.739407 1.055490 0.01467912 -195.914
664 3.605224 1.075087 0.01160630 -176.277
665 3.605283 1.075920 0.01161168 -176.105
666 3.604451 1.075180 0.01159998 -176.285
667 3.623648 1.032371 0.01322297 -202.394
668 3.607052 1.074871 0.01163160 -176.794
669 3.606000 1.075229 0.01162480 -176.270
670 3.606712 1.074310 0.01162101 -176.499
671 3.607330 1.074615 0.01163210 -176.395
672 3.604967 1.075205 0.01161219 -176.385
673 3.605587 1.074274 0.01160033 -176.294
674 3.673994 1.100091 0.01486935 -185.607
675 3.606771 1.074379 0.01161812 -176.280
676 3.605416 1.074642 0.01162113 -176.555
677 3.680569 1.056304 0.01303032 -188.061
678 3.616607 1.054759 0.00978559 -186.721
679 3.615355 1.054366 0.00978001 -187.081
680 3.613850 1.055039 0.00977336 -186.550
681 3.418329 1.103727 0.01071465 -191.195
682 3.418204 1.103112 0.01070637 -191.142
683 3.414814 1.105588 0.01067674 -190.910
684 3.699739 1.018560 0.01392501 -199.988
685 3.512593 1.031212 0.00980053 -192.268
686 3.511144 1.031499 0.00977930 -191.923
687 3.514258 1.031015 0.00980670 -191.841
688 3.515094 1.031387 0.00983470 -192.055
689 3.514697 1.031033 0.00982501 -192.030
690 3.322867 1.091896 0.00809587 -180.280
691 3.515001 1.031635 0.00983916 -192.102
692 3.513072 1.031433 0.00979053 -192.014
693 3.513049 1.031274 0.00979405 -192.162
694 3.491150 1.027953 0.01217067 -195.891
695 3.673555 1.033750 0.01339653 -197.901
696 3.684343 1.025258 0.01504877 -201.990
697 3.675940 1.033548 0.01341791 -197.864
698 3.681045 1.025794 0.01503019 -201.466
699 3.969862 0.947073 0.01622627 -199.474
700 3.683367 1.024977 0.01502896 -201.316
701 3.684727 1.026294 0.01506709 -201.611
702 3.683686 1.025126 0.01504505 -201.214
703 3.693725 1.016387 0.01437592 -195.785
704 3.692195 1.016482 0.01436011 -195.596
705 3.693433 1.015794 0.01439279 -195.780
706 3.606006 1.036691 0.01218108 -179.830
707 3.605144 1.037348 0.01217178 -180.191
708 3.749283 0.965096 0.01422048 -202.632
709 3.750637 0.964867 0.01425283 -202.697
710 3.750572 0.966170 0.01425113 -202.617
711 3.546083 1.050389 0.01213899 -182.708
712 3.545913 1.052206 0.01214366 -183.197
713 3.739257 0.988395 0.01312629 -179.433
714 3.738247 0.988383 0.01311315 -178.944
715 3.737885 0.988147 0.01308910 -178.956
716 3.737154 0.988739 0.01309593 -178.505
717 3.738179 0.988367 0.01311600 -179.501
718 4.032439 0.981956 0.01708667 -202.765
719 4.165589 1.003658 0.01734899 -188.574
720 4.165711 1.003625 0.01735279 -188.523
721 4.163665 1.003901 0.01733401 -188.481
722 4.163852 1.003671 0.01735045 -188.724
723 4.164898 1.003487 0.01735857 -188.522
724 4.163469 1.004164 0.01735721 -188.628
725 4.163096 1.003678 0.01733727 -188.611
726 4.164071 1.003652 0.01734514 -188.649
727 4.145595 1.011492 0.01998839 -212.680
728 4.149286 1.011125 0.01998512 -212.525
729 4.279199 0.970532 0.01755418 -219.219
730 4.132823 0.983321 0.01874438 -207.752
731 4.025279 1.005726 0.01764287 -207.682
732 3.940096 1.006354 0.01768035 -199.290
733 4.023875 1.006140 0.01763500 -207.826
734 4.024359 1.006068 0.01764955 -207.622
735 4.092880 0.995678 0.01803554 -202.163
736 4.092007 0.995604 0.01801775 -202.060
737 4.092385 0.995836 0.01803294 -202.090
738 4.093476 0.995329 0.01803153 -201.914
739 4.095388 0.995204 0.01803780 -201.838
740 3.846484 1.060992 0.01789911 -189.726
741 4.092440 0.995847 0.01804095 -201.886
742 4.137831 0.993643 0.01762634 -196.184
743 4.138404 0.993482 0.01760911 -196.614
744 4.138596 0.993679 0.01764167 -196.689
745 4.139422 0.993744 0.01763394 -196.497
746 3.952292 1.014127 0.01769218 -211.378
747 3.923080 1.001571 0.01728627 -191.216
748 3.921790 1.001615 0.01730680 -191.011
749 3.922411 1.001723 0.01732947 -190.986
750 4.001593 1.009721 0.01717885 -194.000
751 4.003583 1.009675 0.01719215 -194.449
752 3.845543 1.013404 0.01561594 -191.107
753 3.847423 1.013385 0.01564501 -191.412
754 3.846629 1.013637 0.01565530 -191.273
755 3.797533 0.977706 0.01365367 -193.830
756 3.923340 0.925558 0.01427708 -204.903
757 3.729359 1.032710 0.01493702 -192.583
758 3.728377 1.033563 0.01494713 -192.706
759 3.907019 0.990351 0.01576154 -189.845
760 3.951872 0.965898 0.01445124 -200.012
761 3.951071 0.965570 0.01443736 -200.101
762 3.906187 0.990326 0.01575336 -189.907
763 3.905805 0.989989 0.01574587 -189.923
764 3.950824 0.965406 0.01442270 -199.975
765 3.821201 1.022497 0.01766237 -188.537
766 3.821678 1.021945 0.01764576 -188.603
767 3.823135 1.021904 0.01766112 -188.553
768 3.883219 1.001979 0.01632958 -183.586
769 3.820521 1.022111 0.01766494 -188.673
770 3.822931 1.022201 0.01766658 -188.906
771 3.822077 1.022174 0.01765904 -188.385
772 3.821554 1.022235 0.01768012 -188.747
773 3.822754 1.022037 0.01765387 -188.582
774 3.921491 0.998979 0.01723306 -196.842
775 3.821379 1.022189 0.01765671 -188.345
776 3.823217 1.022389 0.01765807 -188.685
777 3.783678 1.002053 0.01631259 -190.020
778 3.785136 1.001948 0.01631667 -190.202
779 3.784666 1.002115 0.01635345 -190.139
780 3.785352 1.002120 0.01634699 -190.169
781 3.741972 0.983275 0.01225550 -183.228
782 3.784907 1.002059 0.01631657 -190.448
783 3.743850 0.982641 0.01226020 -183.533
784 3.742969 0.983115 0.01224233 -183.106
785 3.741865 0.982805 0.01224191 -182.976
786 3.709349 0.989930 0.01231565 -184.082
787 3.742500 0.982905 0.01224365 -183.577
788 3.744721 0.983027 0.01226760 -183.705
789 3.743512 0.982751 0.01223751 -183.234
790 3.743769 0.983565 0.01224190 -182.985
791 3.674022 0.915999 0.01118662 -188.755
792 3.678168 0.917956 0.01121604 -189.124
793 3.210307 1.013122 0.00759671 -173.585
794 3.208566 1.013451 0.00760863 -173.606
795 3.209255 1.013470 0.00762459 -173.421
796 3.673785 0.916241 0.01118851 -188.765
797 3.675748 0.918226 0.01119959 -188.875
798 3.804977 0.994996 0.01253592 -186.158
799 3.806135 0.994700 0.01253323 -186.187
800 3.807237 0.994695 0.01255098 -186.084
801 3.804041 0.994857 0.01252973 -186.250
802 3.805504 0.994875 0.01252535 -186.528
803 3.730058 1.024670 0.01517770 -203.440
804 3.732196 1.024752 0.01520735 -203.428
805 3.729147 1.024675 0.01519807 -203.251
806 3.730475 1.025024 0.01518793 -203.487
807 3.721472 0.990230 0.01455063 -178.980
808 3.833057 0.994542 0.01418956 -187.848
809 3.832246 0.994534 0.01420304 -187.733
810 3.883626 1.009892 0.01545581 -199.721
811 3.881593 1.010173 0.01544157 -199.635
812 3.880954 1.010117 0.01542824 -199.582
813 3.835231 0.999385 0.01517737 -193.387
814 3.836287 0.999481 0.01517747 -193.013
815 3.943959 1.005032 0.01523722 -193.866
816 3.944059 1.005309 0.01525968 -194.641
817 3.876111 1.014804 0.01575605 -193.155
818 3.876331 1.014729 0.01575699 -192.652
819 3.876054 1.015200 0.01577915 -192.883
820 3.875447 1.015012 0.01575239 -192.914
821 3.914611 1.004671 0.01442132 -194.040
822 3.868398 0.995016 0.01529703 -187.617
823 3.914856 1.004906 0.01442908 -193.992
824 3.913561 1.004811 0.01440664 -194.106
825 3.918138 1.005390 0.01605767 -202.994
826 3.917176 1.005419 0.01605463 -203.105
827 3.955798 0.998583 0.01495476 -194.574
828 3.829123 0.990890 0.01354303 -181.105
829 3.828769 0.991123 0.01357380 -181.385
830 3.829003 0.991780 0.01359587 -181.547
831 3.974361 1.008474 0.01732318 -195.837
832 3.973905 1.008628 0.01731143 -195.381
833 3.975408 1.008288 0.01734747 -195.516
834 3.813029 1.040703 0.01433174 -191.759
835 4.010926 1.010084 0.01571703 -204.078
836 4.014326 1.009390 0.01571521 -203.860
837 3.669155 1.052444 0.01382167 -197.752
838 3.670607 1.051556 0.01381024 -198.066
839 3.667287 1.053193 0.01383084 -198.108
840 3.668147 1.053026 0.01379891 -198.054
841 3.824593 1.011906 0.01500307 -205.980
842 3.957002 0.660228 0.01273004 -197.611
843 3.936851 0.874283 0.01169940 -195.884
844 4.256275 0.819136 0.01789569 -223.836
845 4.257746 0.821545 0.01791327 -223.589
846 3.937990 0.872603 0.01171957 -196.250
847 4.077632 0.888458 0.01493681 -207.622
848 3.939821 0.870069 0.01172765 -196.117
849 4.080075 0.883144 0.01493544 -207.491
850 3.897493 0.999024 0.01358349 -191.773
851 4.079127 0.880221 0.01491250 -207.479
852 4.079023 0.884629 0.01492964 -207.852
853 4.079265 0.885003 0.01493567 -207.719
854 3.941231 0.992692 0.01271090 -188.400
855 3.937016 0.990460 0.01431307 -188.279
856 3.940737 0.991972 0.01271696 -188.711
857 3.915231 1.013376 0.01543395 -196.831
858 3.913718 1.014223 0.01543387 -197.063
859 3.869243 1.045695 0.01419220 -207.820
860 3.869992 1.045487 0.01418120 -207.744
861 3.868422 1.045564 0.01417085 -207.565
862 3.928398 1.030258 0.01517668 -212.847
863 3.869294 1.045644 0.01418051 -207.863
864 3.869335 1.045287 0.01417342 -207.656
865 3.875752 1.026617 0.01476613 -192.452
866 3.873230 1.026956 0.01475044 -192.535
867 3.875229 1.027439 0.01480104 -192.510
868 3.874758 1.027103 0.01476291 -192.503
869 3.873614 1.027473 0.01477049 -192.474
870 3.874853 1.026998 0.01475786 -192.511
871 3.894889 1.001935 0.01525982 -206.159
872 3.579091 0.969580 0.01015108 -182.707
873 3.713900 0.950676 0.01279435 -204.697
874 3.716549 0.947982 0.01281271 -204.355
875 3.498392 0.998662 0.01124831 -191.579
876 3.715656 0.948441 0.01280024 -204.094
877 3.499221 0.998810 0.01126674 -191.646
878 3.499738 0.998466 0.01127972 -191.655
879 3.500561 0.998886 0.01126358 -191.450
880 3.500230 0.998750 0.01127971 -192.011
881 3.498322 0.999290 0.01126755 -191.792
882 3.371332 0.957407 0.00853042 -188.272
883 3.263020 0.970322 0.00722866 -185.618
884 3.264962 0.970692 0.00725036 -185.467
885 3.264791 0.971125 0.00723573 -185.714
886 3.100963 1.010099 0.00694424 -175.435
887 3.468895 0.997852 0.01029736 -190.896
888 3.102986 1.009659 0.00697869 -175.209
889 3.203985 0.939615 0.00628064 -174.540
890 3.203844 0.938236 0.00627309 -174.914
891 3.103088 1.010025 0.00696568 -175.430
892 3.205639 0.937076 0.00629203 -174.405
893 3.104332 1.009256 0.00698544 -175.303
894 3.103731 1.010235 0.00698510 -175.089
895 3.009231 1.014329 0.00559115 -174.046
896 2.733660 0.766447 0.00216452 -138.842
897 3.008174 1.014085 0.00558168 -174.264
898 3.007294 1.014042 0.00556123 -174.257
899 3.007268 1.014213 0.00558086 -173.867
900 3.008786 1.014235 0.00559301 -174.117
901 3.006416 1.014281 0.00555553 -174.351
902 3.064672 1.036059 0.00552214 -170.851
903 3.007819 1.014103 0.00557159 -174.002
904 3.065777 1.035317 0.00552151 -171.015
905 3.065675 1.036243 0.00553161 -170.927
906 3.065689 1.035671 0.00552112 -170.537
907 3.065219 1.035410 0.00552743 -171.221
908 3.006409 1.014285 0.00556120 -174.442
909 3.006795 1.014135 0.00556185 -174.147
910 3.006770 1.014256 0.00556348 -174.388
911 3.069376 1.030131 0.00620136 -164.950
912 3.069356 1.030105 0.00621992 -164.597
913 3.082484 1.077747 0.00713831 -177.394
914 3.080963 1.077712 0.00712294 -177.194
915 3.081377 1.077022 0.00710313 -177.501
916 3.067704 1.031024 0.00620150 -164.783
917 3.068757 1.030219 0.00621198 -164.650
918 3.080683 1.077579 0.00712783 -177.015
919 3.016070 0.541215 0.00397235 -168.397
920 3.081769 1.078837 0.00711420 -176.965
921 3.080327 1.078043 0.00711304 -177.091
922 3.018063 0.530850 0.00399183 -168.711
923 3.019134 0.533941 0.00399803 -168.693
924 3.016822 0.538907 0.00397426 -168.720
925 3.081635 1.077509 0.00712615 -177.323
926 3.079257 1.080257 0.00709702 -177.096
927 3.082807 1.078327 0.00712714 -177.272
928 3.016977 0.532404 0.00397735 -168.585
929 3.017682 0.542519 0.00398165 -168.891
930 3.018547 0.537534 0.00399334 -168.588
931 3.016498 0.540328 0.00397360 -168.628
932 3.015586 0.547897 0.00396956 -168.782
933 3.080563 1.078430 0.00710827 -177.255
934 3.034601 1.024792 0.00602920 -163.213
935 3.035264 1.029597 0.00604885 -163.162
936 3.081581 1.078800 0.00711403 -177.386
937 3.035622 1.030364 0.00604472 -163.311
938 3.080097 1.078870 0.00710562 -177.014
939 3.037847 1.029636 0.00607889 -163.721
940 3.036326 1.027984 0.00605918 -163.243
941 3.080828 1.076750 0.00711130 -177.246
942 3.081451 1.081309 0.00711812 -176.971
943 3.082196 1.078888 0.00711837 -177.354
944 3.079895 1.080073 0.00708866 -177.090
945 3.082459 1.078057 0.00712711 -177.258
946 3.084098 1.076812 0.00712881 -177.439
947 3.081011 1.079768 0.00711994 -177.211
948 3.082437 1.078111 0.00711731 -177.250
949 3.082324 1.078777 0.00713180 -177.290
950 3.080500 1.080393 0.00712107 -177.241
951 3.080185 1.078538 0.00710813 -177.322
952 3.082042 1.077678 0.00710825 -177.112
953 3.080824 1.079186 0.00711338 -177.350
954 3.081643 1.077893 0.00713712 -176.991
955 3.082158 1.076674 0.00712176 -177.005
956 3.081733 1.078189 0.00712790 -177.271
957 3.081639 1.081297 0.00710856 -176.826
958 3.082067 1.076843 0.00712844 -177.464
959 3.079312 1.077312 0.00708849 -177.216
960 3.081479 1.080558 0.00710755 -176.851
961 3.160781 1.072704 0.00827171 -172.077
962 3.080377 1.075930 0.00708075 -177.842
963 3.163411 1.072190 0.00831908 -172.146
964 3.161351 1.073057 0.00826372 -172.140
965 3.162671 1.072734 0.00827603 -172.045
966 2.900836 0.647548 0.00303264 -170.888
967 3.159202 1.073019 0.00824528 -171.715
968 3.160823 1.072823 0.00824045 -171.983
969 3.162398 1.072858 0.00826743 -171.782
970 2.900154 0.647593 0.00303010 -170.587
971 3.162955 1.072335 0.00828258 -172.024
972 2.899294 0.647642 0.00301997 -170.885
973 2.900248 0.653676 0.00303205 -170.869
974 2.900898 0.650226 0.00303762 -170.706
975 3.161734 1.073008 0.00827872 -171.943
976 2.900664 0.664753 0.00303631 -171.232
977 2.842516 0.181943 0.00202919 -142.678
978 2.842404 0.181913 0.00202650 -142.326
979 2.898970 0.656716 0.00302290 -170.778
980 2.900865 0.644876 0.00304084 -170.989
981 2.842081 0.177550 0.00202337 -142.176
982 2.899263 0.656191 0.00302317 -170.462
983 2.840722 0.181298 0.00200919 -142.225
984 2.842418 0.180817 0.00202238 -142.083
985 2.843964 0.180071 0.00203364 -142.562
986 2.900473 0.654832 0.00303791 -170.876
987 2.842098 0.182001 0.00201523 -142.129
988 2.901254 0.657033 0.00304296 -171.060
989 2.842298 0.183615 0.00201994 -142.528
990 2.815153 0.092111 0.00183947 -155.055
991 2.817197 0.091146 0.00185899 -155.138
992 2.841581 0.177720 0.00201982 -142.114
993 2.815533 0.092110 0.00184905 -154.963
994 2.815697 0.092297 0.00185341 -154.734
995 2.816563 0.091493 0.00185324 -155.146
996 2.840382 0.179294 0.00200962 -142.097
997 2.842912 0.178235 0.00202567 -142.127
998 2.816141 0.091500 0.00184558 -154.597
999 2.815767 0.091308 0.00184656 -154.905
